"V1" "V2" "V3" "V4" "V5" "V6"
"55" 0.915384615384615 0.961538461538462 0.884615384615385 0.207692307692308 0.838461538461538 0.161538461538462
"56" 0.561538461538462 0.607692307692308 0.761538461538461 0.0538461538461538 0.284615384615385 0.884615384615385
"57" 0.592307692307692 0.884615384615385 0.238461538461538 0.515384615384615 0.207692307692308 0.638461538461538
"58" 0.530769230769231 0.238461538461538 0.0538461538461538 0.792307692307692 0.823076923076923 0.392307692307692
"59" 0.746153846153846 0.361538461538462 0.823076923076923 0.392307692307692 0.607692307692308 0.330769230769231
"60" 0.176923076923077 0.484615384615385 0.607692307692308 0.238461538461538 0.176923076923077 0.238461538461538
"61" 0.00769230769230769 0.869230769230769 0.992307692307692 0.992307692307692 0.0846153846153846 0.207692307692308
"62" 0.207692307692308 0.915384615384615 0.392307692307692 0.638461538461538 0.638461538461538 0.115384615384615
"63" 0.761538461538461 0.823076923076923 0.638461538461538 0.0846153846153846 0.761538461538461 0.284615384615385
"64" 0.361538461538462 0.407692307692308 0.315384615384615 0.669230769230769 0.115384615384615 0.961538461538462
"65" 0.330769230769231 0.00769230769230769 0.669230769230769 0.253846153846154 0.330769230769231 0.561538461538462
