"V1" "V2" "V3" "V4" "V5" "V6"
"35" 0.392307692307692 0.0384615384615385 0.515384615384615 0.438461538461538 0.869230769230769 0.761538461538461
"36" 0.746153846153846 0.00769230769230769 0.238461538461538 0.823076923076923 0.330769230769231 0.469230769230769
"37" 0.961538461538462 0.838461538461538 0.0846153846153846 0.530769230769231 0.884615384615385 0.330769230769231
"38" 0.00769230769230769 0.669230769230769 0.484615384615385 0.407692307692308 0.315384615384615 0.238461538461538
"39" 0.0538461538461538 0.161538461538462 0.115384615384615 0.515384615384615 0.130769230769231 0.684615384615385
"40" 0.607692307692308 0.992307692307692 0.592307692307692 0.792307692307692 0.438461538461538 0.438461538461538
"41" 0.0384615384615385 0.484615384615385 0.823076923076923 0.315384615384615 0.838461538461538 0.484615384615385
"42" 0.638461538461538 0.561538461538462 0.638461538461538 0.484615384615385 0.992307692307692 0.0538461538461538
"43" 0.515384615384615 0.607692307692308 0.992307692307692 0.238461538461538 0.361538461538462 0.669230769230769
"44" 0.176923076923077 0.515384615384615 0.130769230769231 0.746153846153846 0.961538461538462 0.838461538461538
"45" 0.207692307692308 0.746153846153846 0.161538461538462 0.207692307692308 0.592307692307692 0.130769230769231
"46" 0.792307692307692 0.684615384615385 0.530769230769231 0.638461538461538 0.561538461538462 0.638461538461538
"47" 0.438461538461538 0.361538461538462 0.946153846153846 0.992307692307692 0.238461538461538 0.607692307692308
"48" 0.823076923076923 0.176923076923077 0.869230769230769 0.761538461538461 0.792307692307692 0.253846153846154
"49" 0.869230769230769 0.638461538461538 0.330769230769231 0.915384615384615 0.746153846153846 0.961538461538462
"50" 0.592307692307692 0.792307692307692 0.407692307692308 0.392307692307692 0.715384615384615 0.592307692307692
"51" 0.684615384615385 0.469230769230769 0.253846153846154 0.946153846153846 0.392307692307692 0.115384615384615
"52" 0.838461538461538 0.869230769230769 0.792307692307692 0.130769230769231 0.253846153846154 0.161538461538462
"53" 0.761538461538461 0.315384615384615 0.915384615384615 0.161538461538462 0.915384615384615 0.884615384615385
"54" 0.715384615384615 0.915384615384615 0.0384615384615385 0.284615384615385 0.207692307692308 0.792307692307692
"55" 0.161538461538462 0.946153846153846 0.884615384615385 0.669230769230769 0.669230769230769 0.746153846153846
"56" 0.115384615384615 0.761538461538461 0.715384615384615 0.0384615384615385 0.407692307692308 0.869230769230769
"57" 0.884615384615385 0.530769230769231 0.961538461538462 0.469230769230769 0.0538461538461538 0.392307692307692
"58" 0.484615384615385 0.253846153846154 0.00769230769230769 0.253846153846154 0.761538461538461 0.176923076923077
"59" 0.915384615384615 0.130769230769231 0.438461538461538 0.361538461538462 0.484615384615385 0.00769230769230769
"60" 0.330769230769231 0.284615384615385 0.0538461538461538 0.884615384615385 0.638461538461538 0.561538461538462
"61" 0.469230769230769 0.823076923076923 0.469230769230769 0.838461538461538 0.0846153846153846 0.915384615384615
"62" 0.130769230769231 0.330769230769231 0.392307692307692 0.607692307692308 0.469230769230769 0.407692307692308
"63" 0.530769230769231 0.592307692307692 0.176923076923077 0.684615384615385 0.00769230769230769 0.207692307692308
"64" 0.669230769230769 0.115384615384615 0.561538461538462 0.00769230769230769 0.684615384615385 0.361538461538462
"65" 0.407692307692308 0.961538461538462 0.284615384615385 0.115384615384615 0.946153846153846 0.515384615384615
