"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.101079362595024 0.492711114861931 0.733371938256404 0.19549913817945 0.297034144996164 0.0804352049250156 0.22399606008011 0.366930596448051 0.964137942863342 0.0510551974857942
"2" 0.472091479882455 0.649224742215413 0.487984504547113 0.968871546268033 0.353719012929986 0.570276701887353 0.0408048776229127 0.99158301145698 0.58556174938567 0.325664934555355
"3" 0.48865021239393 0.434129723240263 0.861114995031116 0.79932276829719 0.564716029034641 0.781542895082384 0.512126533568908 0.982863205323856 0.791889319869761 0.0963814516945814
"4" 0.841257770538617 0.0837495657364623 0.437276670411946 0.894145179833644 0.520869858093703 0.21828718178619 0.258901490260345 0.562295625219122 0.854476706533191 0.952764816653843
"5" 0.71426273434996 0.642488310464586 0.700312758233541 0.105110134062572 0.159538850159599 0.595083718188107 0.862596537631292 0.0104079795284913 0.447539901102965 0.577735647985425
"6" 0.0386374246400709 0.797570444428577 0.576394404542561 0.758220415816714 0.380934016316986 0.843090751065085 0.543837071195818 0.107342190685897 0.521235858982142 0.236761217313604
"7" 0.563661806840593 0.00568152346934837 0.154148518362154 0.53009259648836 0.016981671213244 0.550006991048129 0.464147907928922 0.63433558417914 0.422815086853762 0.775222976075915
"8" 0.752350520564673 0.169122905563563 0.343913526807983 0.860360452124419 0.092454752078853 0.609487510343584 0.698745203311913 0.92942149773455 0.111168240752214 0.89247579653031
"9" 0.393703707003106 0.263054835771282 0.447301190282003 0.221916521179418 0.310002903726238 0.33961224047682 0.965615787607833 0.0308559729323651 0.607778487107358 0.271968702001211
"10" 0.0654573237917458 0.693259022954422 0.567575631992748 0.0639385571846595 0.412172740636967 0.50434368535733 0.528262726586455 0.8335228901249 0.570384362515492 0.561258549078439
"11" 0.910606602049218 0.409410906615309 0.338206056523352 0.408566682291432 0.634594430090286 0.973936546092423 0.109500091128911 0.601572350835284 0.431162644664829 0.746670284061334
"12" 0.310558863879683 0.074514443319864 0.888830960832106 0.383094453045095 0.467396785336762 0.135914145270362 0.210547840892552 0.542346848045977 0.770440330424418 0.551801382503114
"13" 0.64512624878508 0.90323087973162 0.746495564683126 0.946945977322041 0.859806396493402 0.849726016909027 0.930093027002966 0.378912235459743 0.756733985761037 0.610750054141793
"14" 0.438242353348491 0.667739235799616 0.0749974999469347 0.689642984556177 0.748002276537367 0.559259840502189 0.105182631338875 0.135659529200683 0.868207090734862 0.726146190190831
"15" 0.403396669499433 0.447032614467809 0.972844191615541 0.425051151753332 0.548417537655825 0.486679007610879 0.448133003002463 0.898696728423238 0.0520825350728746 0.647513677000713
"16" 0.026552336380029 0.692028635357005 0.963673646013754 0.801354155234563 0.336872398104662 0.788917021908296 0.972130247685485 0.717671762628911 0.661695008771494 0.466523111296388
"17" 0.45257055919904 0.512876714569015 0.985553004997424 0.731333348341286 0.870095435590841 0.097247149483659 0.167149971060168 0.595825628492122 0.646906130417035 0.68003504622656
"18" 0.338656345353677 0.224325499085423 0.244418962457432 0.267754720541864 0.45482128109568 0.658428060317125 0.817601463710889 0.947911504896071 0.153579171084297 0.0137715655665558
"19" 0.269760614253867 0.213947849247891 0.821934556241076 0.982650256826757 0.682802769333984 0.704590469469818 0.138272882582476 0.325538606945282 0.632557264518423 0.519162328100692
"20" 0.169738003826485 0.80268753639494 0.039465159844034 0.868177202942136 0.111809630161868 0.431913639587135 0.606294661835552 0.73788270721427 0.495531059396811 0.923040081012564
"21" 0.191585625665119 0.587434632345461 0.911542535361906 0.0432938430709048 0.785587804442128 0.115234933456836 0.404828894213558 0.453694406069385 0.568366662577654 0.137418613238977
"22" 0.822981726933414 0.14898220791768 0.119510235408178 0.661217967667975 0.908762830184199 0.331535000497332 0.282018226682423 0.750413621894012 0.94733455831973 0.304449571912678
"23" 0.875068869728308 0.628545475332066 0.307692255903609 0.753511045274969 0.228155361194737 0.533198576506514 0.000507421157537745 0.425876373614973 0.131094497757462 0.345048757749968
"24" 0.360699278510247 0.609998281074401 0.258835789987531 0.127836571049948 0.878307287029635 0.518562753011401 0.373415754739052 0.0604497672989964 0.0413601948700559 0.527301974866826
"25" 0.142836495728877 0.533827247445543 0.130581692484422 0.578522900989852 0.535861017100083 0.645417750157559 0.27284854840344 0.914477432687552 0.0930688705259504 0.814874831590658
"26" 0.790178631675931 0.859412910760595 0.522787469822484 0.234886025852309 0.209925156720699 0.152050989404177 0.151884176120019 0.27626983595009 0.275022158664293 0.668692327186895
"27" 0.168915713005341 0.42809059551129 0.874665886418034 0.119760543985579 0.663920360921811 0.907593153814714 0.790923261363059 0.687699749112989 0.0892794550253222 0.36027774386681
"28" 0.891837558096561 0.776806794787542 0.463996208666895 0.589994575853388 0.773291062789324 0.411956396716862 0.913521859626501 0.804392343096865 0.989609765318724 0.385600767019563
"29" 0.0466597378468857 0.711059222513666 0.650807320516413 0.253554821573198 0.812510610522272 0.475120456312568 0.943067791373827 0.259843504955419 0.53326976340479 0.999681417575966
"30" 0.526801943893616 0.930574499421681 0.175040188256221 0.624478442494113 0.084572227155933 0.023014624345188 0.672620017396716 0.462272090765719 0.31217677724691 0.41921706939331
"31" 0.940226786268445 0.0168703943598442 0.403605048272472 0.605841821987325 0.623382290019296 0.621336842009511 0.47866370677948 0.204877021185194 0.199294703378557 0.312707873591437
"32" 0.0137464902614458 0.379890870987079 0.0497344529471145 0.828236112252881 0.768658687417897 0.389621092031638 0.850403472079107 0.501740822812113 0.403207365785224 0.503182089450554
"33" 0.725064718178832 0.0977028252270359 0.708260591116806 0.782720836997032 0.817473158716726 0.236286693786343 0.495803712014682 0.285774068494972 0.390470214442422 0.926599616815264
"34" 0.0892031277207514 0.243347521928641 0.0164356178711527 0.396044819178776 0.708783121797471 0.065588450524956 0.625785650183948 0.231428123985489 0.744915462632735 0.373038379933972
"35" 0.657370658354977 0.0531483762109509 0.776860635709734 0.0209259854701276 0.945939699420705 0.720833250024141 0.188879672831927 0.663588508240019 0.176563749602065 0.588232452952518
"36" 0.216419331353301 0.315620800465919 0.224017314118548 0.162952291388781 0.013620500621171 0.801738256975435 0.309850511535142 0.116447796171101 0.286538986091574 0.156239534821361
"37" 0.682934694042286 0.357791835893519 0.626716350384343 0.665667187848773 0.997967712527428 0.0502959255021639 0.560170830016096 0.828154752399916 0.479525000616335 0.0358082904981879
"38" 0.603376054409175 0.0382194638001518 0.785166723288309 0.465016647453348 0.495458119788852 0.912724694416214 0.800179569777818 0.018102837063802 0.242202156882447 0.760779517330229
"39" 0.241933940386829 0.915251496122577 0.841056404610236 0.720935871083146 0.277492188160809 0.366499990543637 0.438980248233733 0.168677863016581 0.0635327211975192 0.207475534045639
"40" 0.425900936560132 0.541078155562998 0.663985521306929 0.83219821503959 0.141701633006764 0.0139959145408983 0.770600989865712 0.648580991530504 0.837778245396196 0.849005557299377
"41" 0.59161043150637 0.117196886957838 0.496049827398159 0.0521128916217444 0.698417324945331 0.264117539523599 0.303614894787853 0.882137087517633 0.619300205933933 0.962769923015283
"42" 0.200262015706931 0.290495021412006 0.359382538991765 0.296330871884353 0.897254720699185 0.987967418030334 0.76666162946763 0.398552848018992 0.38181953058005 0.254768455268529
"43" 0.979693012673838 0.392172547236372 0.53954404715377 0.928093300233237 0.398801905951964 0.448854902508454 0.744896266587938 0.523299310517569 1.16767934881724e-05 0.225348492944613
"44" 0.294671081902029 0.888290494941891 0.0132136076151465 0.448911038062607 0.356564412319746 0.736638608499645 0.234121694845649 0.317412415737859 0.0191433875749891 0.839351913125183
"45" 0.773375229551815 0.976951983080317 0.80166076536362 0.0773058992344886 0.610380223418514 0.865805666424477 0.354211881079783 0.344307440655449 0.348132045534798 0.983497252179166
