"V1" "V2" "V3" "V4" "V5" "V6"
"1" 0.277300407621078 0.871231811767211 0.806806008255808 0.862257908569882 0.741876991715981 0.545533578394679
"2" 0.655852318025427 0.643538048380287 0.0812113909574691 0.966180458932649 0.785621581267333 0.67455715831602
"3" 0.828804192360258 0.1845077667851 0.873159916559234 0.756560374167748 0.385654134693323 0.339988348673796
"4" 0.503174271970056 0.211991466186009 0.893540776555892 0.432812338764779 0.991273418423953 0.632408228178974
"5" 0.774314459221205 0.233581192797283 0.00780960325500928 0.254600488382857 0.53827424768242 0.222890386963263
"6" 0.254732899006922 0.105979467573343 0.72411331004696 0.0861057310423348 0.114733931061346 0.618325256573735
"7" 0.112288799131056 0.623554981005145 0.186490732838865 0.47136986842379 0.829610445798608 0.0702060493465979
"8" 0.627027990517672 0.657657758635469 0.536648162989877 0.166809240303701 0.967900624824688 0.40120675037615
"9" 0.983398436149582 0.958399468741845 0.345478470367379 0.377596944815014 0.851116742868908 0.722696633462328
"10" 0.222341507941019 0.450770534115145 0.694441648351494 0.79843956893892 0.935988796089077 0.731483287399169
"11" 0.919644766848069 0.899002221931005 0.252654558117501 0.178468979022 0.289152591215679 0.867656747502042
"12" 0.890765333629679 0.146267959097167 0.734050311194733 0.367024172638776 0.420944965875242 0.836658754362725
"13" 0.547608687885804 0.300311527570011 0.613222032709746 0.0493909508106299 0.681060921354219 0.0767912467534188
"14" 0.445621942577418 0.0060525378503371 0.629020654316992 0.290709931257879 0.249134224693989 0.174174659961136
"15" 0.396063173329458 0.519697085220832 0.764229111879831 0.571931013057474 0.0206457388820127 0.0301632072078064
"16" 0.403520924109034 0.598287788941525 0.956052554171765 0.885885112598771 0.157779656461207 0.785535789787536
"17" 0.0161815588420723 0.481337630882626 0.39132401731913 0.689634915022179 0.580079066409962 0.762198483105749
"18" 0.182875926274573 0.745197352854302 0.512262778385775 0.308859739813488 0.56118738623336 0.965919872984523
"19" 0.241711468173889 0.399458723183488 0.0382011171546765 0.335454534704331 0.134631243557669 0.487102151371073
"20" 0.927477406407706 0.33266146206297 0.211845157470088 0.599800517543917 0.0368402612803038 0.811488865828142
"21" 0.742117810982745 0.978850602917373 0.136653848277638 0.494098068174208 0.521272965101525 0.140217919263523
"22" 0.555254319193773 0.696217592514586 0.105346835037926 0.736861650837818 0.658522608288331 0.985894112969982
"23" 0.960487332416233 0.369693809718592 0.557868315419182 0.531959311407991 0.763932130503235 0.934139872930245
"24" 0.720233188307611 0.935772030591033 0.597819564264501 0.949591977515956 0.273126970534213 0.304992994258646
"25" 0.0692663818888832 0.823158852144843 0.660047611763002 0.412145891675027 0.0663455715868622 0.467971800500527
"26" 0.812458259583218 0.40942547043087 0.942796502454439 0.147185995278414 0.363873740349663 0.289857882377692
"27" 0.795763267634902 0.0501623235235456 0.299681985523785 0.809785603370983 0.605421904136892 0.903799985995283
"28" 0.575962203089148 0.920934498362476 0.475685749360127 0.00936398595222272 0.322996670997236 0.392442728823516
"29" 0.351717583101708 0.168177342152921 0.0663979463803116 0.231006811239058 0.884673539223149 0.582094125263393
"30" 0.455284055287484 0.53669189948123 0.983843824878568 0.625502029818017 0.807944847311592 0.124121427355567
"31" 0.129764532746049 0.0293140555731952 0.233249143033754 0.512849824858131 0.19445996216964 0.889372896996792
"32" 0.331040185980964 0.79989054237376 0.310011805023532 0.213167165557388 0.214400506368838 0.0244691123836674
"33" 0.310088815866038 0.428876855934504 0.443089878821047 0.985916308511514 0.480428500939161 0.226619724481134
"34" 0.694866143539548 0.836148050113115 0.786909850884695 0.624365083774319 0.0948209721536841 0.553520838537952
"35" 0.616624240658712 0.255413864710135 0.420191537105711 0.653626692754915 0.918477306573186 0.259224073489895
"36" 0.482859172351891 0.550539825181477 0.923855636140797 0.0625531515805051 0.625142723170575 0.680420663021505
"37" 0.168650687433546 0.768482093710918 0.173110887833172 0.722767136141192 0.326476220355835 0.504385790112428
"38" 0.861109884083271 0.285486104292795 0.451939851447241 0.907312721532071 0.473779424122768 0.176249495480442
"39" 0.0330914029153064 0.709835941781057 0.364516648295103 0.12085634971736 0.722620970977005 0.354571758559905
"40" 0.0912240179721266 0.0853294950793497 0.833177634695312 0.842224457993871 0.428707684396068 0.439475241873879
