"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"42" 0.945 0.295 0.605 0.285 0.505 0.565 0.765 0.025 0.145 0.845
"43" 0.085 0.405 0.365 0.395 0.265 0.515 0.675 0.455 0.535 0.905
"44" 0.435 0.515 0.795 0.975 0.885 0.705 0.425 0.005 0.765 0.545
"45" 0.155 0.595 0.775 0.425 0.825 0.975 0.315 0.605 0.365 0.095
"46" 0.195 0.175 0.035 0.405 0.395 0.155 0.025 0.935 0.505 0.375
"47" 0.685 0.705 0.465 0.655 0.005 0.375 0.885 0.175 0.805 0.565
"48" 0.315 0.685 0.715 0.225 0.115 0.065 0.465 0.995 0.875 0.705
"49" 0.965 0.455 0.655 0.935 0.905 0.635 0.065 0.845 0.715 0.115
"50" 0.255 0.965 0.825 0.875 0.285 0.915 0.805 0.345 0.465 0.965
"51" 0.115 0.855 0.505 0.715 0.575 0.765 0.095 0.675 0.035 0.855
"52" 0.635 0.055 0.845 0.115 0.625 0.775 0.775 0.255 0.685 0.205
"53" 0.625 0.545 0.055 0.095 0.765 0.745 0.345 0.575 0.005 0.805
"54" 0.675 0.125 0.735 0.805 0.995 0.395 0.575 0.655 0.235 0.915
"55" 0.605 0.905 0.425 0.995 0.225 0.205 0.735 0.595 0.345 0.235
"56" 0.505 0.935 0.145 0.255 0.065 0.455 0.145 0.765 0.395 0.295
"57" 0.915 0.285 0.905 0.055 0.345 0.425 0.205 0.965 0.325 0.655
"58" 0.295 0.035 0.685 0.365 0.195 0.485 0.125 0.225 0.115 0.405
"59" 0.425 0.735 0.255 0.005 0.635 0.325 0.625 0.405 0.125 0.175
"60" 0.845 0.775 0.115 0.235 0.595 0.545 0.975 0.905 0.265 0.935
"61" 0.795 0.435 0.765 0.065 0.795 0.225 0.155 0.295 0.635 0.875
"62" 0.655 0.025 0.175 0.375 0.435 0.655 0.595 0.975 0.745 0.225
"63" 0.875 0.915 0.805 0.325 0.025 0.145 0.905 0.505 0.025 0.285
"64" 0.405 0.085 0.405 0.145 0.465 0.855 0.225 0.145 0.405 0.975
"65" 0.735 0.365 0.515 0.905 0.095 0.465 0.655 0.565 0.905 0.675
"66" 0.345 0.565 0.485 0.545 0.255 0.025 0.295 0.315 0.735 0.265
"67" 0.145 0.005 0.295 0.175 0.935 0.685 0.995 0.285 0.885 0.345
"68" 0.765 0.625 0.535 0.675 0.845 0.965 0.825 0.945 0.515 0.035
"69" 0.825 0.975 0.345 0.575 0.125 0.905 0.115 0.635 0.855 0.465
"70" 0.095 0.795 0.005 0.965 0.055 0.295 0.405 0.265 0.315 0.485
"71" 0.745 0.635 0.235 0.845 0.405 0.715 0.005 0.435 0.205 0.535
"72" 0.535 0.655 0.705 0.915 0.715 0.575 0.235 0.375 0.295 0.775
"73" 0.775 0.575 0.975 0.885 0.805 0.345 0.855 0.095 0.375 0.395
"74" 0.325 0.325 0.325 0.795 0.855 0.885 0.705 0.125 0.285 0.435
"75" 0.465 0.395 0.595 0.025 0.325 0.675 0.535 0.625 0.455 0.765
"76" 0.715 0.145 0.675 0.435 0.565 0.255 0.375 0.465 0.545 0.745
"77" 0.175 0.605 0.745 0.775 0.455 0.605 0.875 0.775 0.935 0.145
"78" 0.485 0.745 0.945 0.705 0.485 0.125 0.035 0.205 0.915 0.625
"79" 0.265 0.315 0.265 0.855 0.675 0.365 0.175 0.545 0.605 0.005
"80" 0.055 0.885 0.625 0.195 0.605 0.435 0.195 0.115 0.965 0.195
"81" 0.065 0.805 0.855 0.635 0.915 0.285 0.505 0.915 0.155 0.515
"82" 0.885 0.825 0.545 0.625 0.175 0.735 0.325 0.085 0.485 0.365
"83" 0.035 0.255 0.575 0.315 0.735 0.195 0.945 0.535 0.705 0.575
"84" 0.855 0.095 0.435 0.685 0.315 0.085 0.395 0.795 0.175 0.255
"85" 0.805 0.845 0.195 0.295 0.975 0.005 0.745 0.395 0.945 0.885
"86" 0.565 0.205 0.025 0.455 0.235 0.945 0.915 0.055 0.575 0.085
"87" 0.365 0.115 0.935 0.265 0.685 0.625 0.685 0.745 0.065 0.065
"88" 0.455 0.945 0.085 0.765 0.655 0.405 0.715 0.805 0.775 0.605
"89" 0.285 0.535 0.205 0.825 0.155 0.845 0.265 0.855 0.095 0.685
"90" 0.395 0.425 0.965 0.565 0.295 0.875 0.965 0.825 0.595 0.825
"91" 0.225 0.995 0.225 0.515 0.205 0.175 0.565 0.035 0.655 0.735
"92" 0.515 0.505 0.635 0.735 0.515 0.035 0.935 0.705 0.195 0.425
"93" 0.205 0.065 0.885 0.085 0.745 0.535 0.085 0.485 0.795 0.995
"94" 0.905 0.265 0.155 0.505 0.705 0.995 0.455 0.365 0.435 0.055
"95" 0.545 0.155 0.315 0.535 0.775 0.235 0.365 0.885 0.995 0.945
"96" 0.125 0.345 0.915 0.595 0.085 0.055 0.605 0.155 0.255 0.125
"97" 0.575 0.225 0.565 0.155 0.365 0.795 0.515 0.325 0.225 0.635
"98" 0.595 0.875 0.995 0.465 0.035 0.805 0.255 0.715 0.675 0.455
"99" 0.235 0.765 0.455 0.125 0.965 0.315 0.635 0.875 0.425 0.595
"100" 0.935 0.375 0.065 0.745 0.545 0.505 0.285 0.235 0.825 0.715
